2.873,1.9199
3.0031,1.2427
2.8857,2.3106
2.7333,2.2334
3.0876,1.9927
3.0456,1.6087
2.9789,2.401
3.0246,2.0103
2.8165,1.9923
3.0581,2.1066
2.9068,1.9409
2.3434,2.9284
2.2517,3.1098
2.3398,3.3182
2.23,2.9158
2.1197,2.6851
2.3517,2.9664
2.7355,2.9411
2.4067,3.0699
2.6997,2.8961
2.6428,2.9692
2.2533,3.0559
2.3357,2.715
2.5442,2.7891
2.467,3.0149
2.7617,2.8165
2.5819,2.8065
2.5574,2.976
2.3458,2.9347
2.6503,2.8891
2.9325,2.7139
2.3157,2.4286
2.7276,3.0828
2.48,3.0906
2.5459,2.9387
2.5282,2.976
2.5254,3.5629
2.2083,2.4025
2.2148,2.5927
2.3916,2.8239
2.4454,3.0014
2.5973,3.0538
2.9446,3.1718
2.1792,2.2838
2.7255,2.4071
2.5167,2.8749
3.0568,2.8487
2.3732,2.925
2.5615,2.8835
2.3479,2.5604
2.5791,2.5303
2.242,3.1988
2.3953,2.8309
2.725,2.791
2.7573,2.7798
2.7532,3.0234
2.4467,2.6496
2.2392,2.7985
2.3905,2.7639
2.7459,2.7916
2.7859,2.7331
2.7431,2.7355
2.5441,3.1087
2.3965,2.7565
3.0008,3.1038
2.392,3.0283
2.41,3.0425
2.854,2.4649
2.7572,3.2305
2.5119,3.3026
2.5388,2.5567
1.9516,2.7827
2.6784,2.9454
2.6034,2.7218
2.536,2.4564
2.31,2.6613
2.6299,2.8625
2.2111,2.8636
2.3275,2.6994
2.716,2.8944
2.5996,3.087
2.5451,3.0037
2.6707,3.1587
2.619,3.2191
2.5057,2.8541
2.9253,2.7386
2.4993,3.096
2.5375,3.2173
2.7585,2.9389
2.3056,3.0077
2.1543,2.9271
2.7021,2.9193
2.7199,3.3757
2.731,2.9328
2.6604,2.9724
2.1713,2.7619
2.8062,2.8551
2.6456,2.6144
2.5161,3.0161
2.1596,2.9529
2.4545,2.6311
2.4906,2.3919
1.968,2.5718
2.2524,2.5728
2.0686,2.9381
2.1015,2.8936
2.6968,2.8655
2.5233,2.7715
2.1293,2.8551
2.7402,3.3006
2.3924,2.4592
2.5416,2.9601
2.4433,2.5788
3.0061,2.2761
2.3725,2.5356
2.341,2.9455
2.5345,2.6883
2.6943,3.0216
2.6618,2.7596
2.7621,3.0312
3.1272,3.1319
2.7892,2.8793
2.1779,2.7732
2.3106,2.725
2.6388,2.7268
2.2762,2.7637
2.4598,2.9684
2.2618,2.9454
2.5195,3.1971
2.4467,2.8324
2.2072,2.5197
2.5776,2.8037
2.6259,2.6429
2.9771,2.8966
2.7618,2.8093
2.4594,3.0385
2.6389,2.586
2.1168,2.5916
2.1461,2.8809
1.4372,2.8149
0.94962,2.6724
1.1517,2.7695
1.6314,3.2468
1.9496,2.8368
1.42,3.0704
1.6225,3.0573
1.6946,2.4959
1.6351,2.8431
1.3099,2.6926
1.8204,2.6636
1.1908,2.9197
2.0027,2.8724
1.5771,2.6315
1.9186,2.8973
1.6325,2.628
1.7135,2.9633
1.211,2.876
1.3874,2.8933
1.4374,2.8185
1.2418,2.7852
1.6916,3.3022
1.2099,3.4604
1.8815,2.9082
1.4247,2.6914
1.7082,2.6924
1.3845,3.0869
1.609,3.0902
1.6262,2.7658
1.3715,3.0651
1.3322,3.1627
1.6977,2.938
1.5008,2.9574
2.3817,2.8379
1.1109,3.3448
1.6525,2.704
2.1543,3.0038
1.5736,2.6716
1.2338,2.4239
1.3943,2.6027
1.6619,2.7866
1.9422,3.2437
1.541,2.7953
1.788,2.5794
1.6684,2.6987
1.3999,2.6981
1.6439,2.6715
1.2341,3.0043
1.3941,2.9564
1.412,2.9334
0.85889,2.9825
1.9634,3.1258
1.7277,2.8061
1.5452,2.9271
1.5241,2.6584
1.4119,2.8223
1.3798,3.0752
2.1346,2.5352
1.5321,2.5054
1.8256,3.2185
1.0844,3.3519
1.2288,2.9227
1.7747,2.9028
2.0739,3.5542
1.5346,2.3893
1.4088,2.654
1.3088,2.5841
1.5195,3.3927
1.321,2.7959
1.7916,3.1692
1.6214,3.1225
1.7177,2.7706
1.6072,2.7912
1.275,3.0247
1.5169,2.8192
1.5729,3.1129
1.5982,2.9147
1.5699,2.8788
1.3064,3.0627
1.8522,2.7325
1.9819,2.822
1.4391,2.6416
1.3019,2.6278
1.5885,3.2653
1.6319,3.0796
1.8355,2.2411
1.4581,2.9543
1.6793,2.5398
1.2485,3.0637
1.4709,3.0043
1.2598,2.4576
1.6903,3.1644
1.908,2.483
1.1658,2.4976
1.4896,2.7121
1.8285,2.5023
1.0644,2.9174
1.7982,2.6653
1.1836,2.8287
1.0909,2.8704
1.7071,2.9205
1.0227,2.7318
1.4245,3.3194
1.7287,2.8518
1.8273,2.6048
1.4129,3.2192
1.8756,3.0486
1.6227,2.7195
1.6862,2.659
1.6436,2.9365
1.7848,2.7596
1.659,3.0643
1.2754,2.9051
1.8993,2.8941
1.4228,2.9802
1.4312,2.9768
1.4663,2.8614
1.6152,3.2066
1.613,3.2781
0.99291,2.7537
1.559,2.6572
1.181,3.0203
1.6532,2.9384
1.5988,2.6484
1.3756,2.8394
1.328,2.949
2.0913,2.7455
1.6619,2.6074
1.0384,1.8103
0.95496,1.9481
1.2242,2.1031
1.1369,2.037
0.90943,2.0153
1.0542,1.6505
1.0447,2.2319
0.97246,2.3931
1.1401,1.8949
0.96151,1.9312
1.0603,2.1887
0.92702,2.1146
1.4388,2.2329
1.2063,1.7963
0.86645,2.0606
0.97484,1.5937
0.62139,2.2565
0.81047,2.5196
0.4445,2.1122
1.0002,1.8109
1.1011,1.8015
1.2149,2.0167
0.59015,1.3938
0.92904,2.2865
1.0453,2.0136
1.1719,1.6516
1.3563,1.7765
1.0094,1.9091
1.0374,1.5139
1.381,2.1365
1.5025,2.3542
1.0029,1.7652
0.56527,2.0042
1.0548,2.2615
0.76225,2.1987
1.0179,1.8066
1.1935,2.0664
0.94122,2.4693
1.1523,1.9724
1.0694,2.0218
1.0434,2.1134
0.84912,1.8007
1.0902,2.4713
0.92329,1.7468
0.94036,1.879
0.91816,2.1189
0.9675,1.8514
0.88906,1.6694
0.78512,1.6467
0.871,1.7287
0.82321,1.9246
0.69989,1.9952
1.0851,1.7592
1.2785,1.6035
0.90205,1.6288
0.91384,1.669
0.85629,1.8148
0.70375,1.4838
1.1413,2.5
1.5558,1.877
0.9885,1.8836
1.019,1.7703
0.52013,1.9909
0.69372,1.5244
1.5936,1.9417
1.101,2.2981
0.57881,2.1033
1.1254,2.0208
1.0394,1.868
1.1808,1.7875
0.8009,2.1813
1.4216,1.9034
0.87373,2.102
1.2681,2.242
1.0675,1.8414
1.1574,1.9802
1.3442,1.6479
1.0353,2.3224
0.87627,1.8438
0.76659,1.9303
0.94987,2.0342
0.77916,2.0206
0.84903,1.9078
0.79046,1.9294
1.8925,2.8519
1.2867,2.1968
0.68047,1.8539
0.84515,2.1338
1.1207,2.0271
0.91493,1.7685
1.0013,2.2848
1.1068,2.0453
1.1644,2.1461
0.59589,2.0047
0.89351,1.4915
0.66786,1.92
1.2064,1.9427
1.0656,1.7755
0.46067,2.0235
0.7622,2.2931
1.4338,1.9071
1.2982,2.2384
0.64624,1.9917
1.0653,2.1307
1.1692,2.1686
1.1696,1.9219
1.0948,1.4368
0.70791,2.3005
0.83482,2.0819
1.377,1.7778
0.76018,1.8768
1.1103,1.9488
0.75555,1.6068
0.90743,1.9447
0.8662,1.9345
0.72615,2.1373
0.45634,2.0362
1.1673,1.7878
0.98573,2.0729
0.84635,1.9966
1.103,1.7657
1.2088,2.2736
1.0803,2.0038
0.70888,2.1237
0.69604,2.3977
1.1316,2.0662
0.9016,1.4559
0.70109,2.0913
1.1205,0.86525
0.73196,1.2643
1.2522,1.0707
1.7523,1.1467
1.3899,0.92186
1.4399,1.2847
1.1209,1.1169
1.6956,0.77879
1.6673,1.3048
1.2795,0.75785
1.6083,1.336
1.6447,1.3247
1.2045,1.2799
1.355,0.99363
1.111,1.409
1.5438,1.3849
1.8778,0.84966
1.6608,1.1308
1.7286,1.4109
1.7051,0.92957
1.4684,1.2
2.2896,1.4406
2.0802,1.2376
1.553,1.2873
1.3681,1.4444
1.4606,0.79057
1.7177,0.74184
1.0389,1.2061
1.2623,0.90629
1.4595,1.0117
1.4443,1.202
1.2079,0.82792
0.97513,1.0364
1.6661,0.95841
1.6253,1.2691
1.7477,1.3813
1.3278,0.91977
1.5121,0.96776
1.8632,1.4789
1.5238,1.0272
1.6277,0.96991
1.4687,1.0014
1.5264,1.4161
1.6856,1.4199
1.2713,1.1789
1.2542,1.2302
1.5814,1.4581
1.7748,1.2973
1.3737,1.015
0.98711,1.0219
1.1122,1.3664
1.7255,1.1685
1.4054,1.1697
1.9013,1.4713
1.3879,1.1761
1.2199,1.2342
1.6848,1.359
1.1172,1.2601
1.2839,1.0398
1.697,1.2085
1.4591,1.2857
1.9086,0.9781
1.1625,0.84341
1.2639,0.96617
1.6442,0.61253
1.559,0.93937
1.7749,0.92008
1.5019,0.89958
1.3296,1.0689
1.4428,1.0028
1.7821,1.2715
1.9638,1.0646
1.7667,0.60916
1.6596,1.2268
1.4065,1.3078
1.7194,1.3924
1.6049,1.2842
1.3315,0.86018
1.4331,1.1806
1.7377,0.93634
1.3776,1.8776
1.3444,1.6141
1.7403,0.99452
1.4734,1.0802
1.6184,1.4754
1.0905,1.6399
1.6944,0.99675
1.4685,1.2089
1.574,1.4342
1.7725,1.0443
1.4675,1.3174
1.5301,1.4181
1.3283,1.2519
1.5721,1.4819
1.1636,1.1342
1.5134,0.5485
1.812,1.8363
1.442,1.2057
1.3838,1.2301
1.405,1.1085
1.9045,0.92217
1.356,1.115
1.4669,1.4938
2.0078,0.88942
1.3397,1.2641
1.4048,1.6322
1.909,1.2737
1.6409,1.0494
1.6909,1.4158
1.5354,1.616
1.6677,1.1064
1.5927,1.4081
1.4005,1.1126
2.0933,1.0155
1.7366,1.3385
1.8972,1.2655
0.8837,0.92084
1.6279,1.1984
1.9906,1.4856
1.6242,1.1547
1.1129,1.5998
1.5335,0.74747
1.6083,1.1597
1.3574,1.2572
1.3231,0.79697
1.0614,1.043
1.3432,1.244
1.1243,1.0819
2.8011,0.78295
2.5514,0.63618
2.5071,1.6166
2.7353,1.1322
2.4154,1.266
2.7642,1.1377
2.9037,0.93001
2.0006,0.94693
2.4502,1.0408
2.2882,1.4683
2.0959,1.011
2.2577,1.0154
2.3335,1.2536
2.2397,0.92881
2.5253,1.405
2.0364,1.5839
2.2804,1.2959
2.7624,1.4647
2.3707,1.1401
2.4594,0.98256
2.5679,1.2236
2.4119,1.1671
3.1684,1.1321
2.6776,1.0183
2.368,1.0475
2.6411,0.93359
2.0368,1.1473
2.3909,1.204
2.5212,1.3163
2.7252,0.80257
2.1189,1.2596
2.5766,0.89918
2.8094,1.1422
2.5309,1.2025
2.6885,1.5151
2.4345,0.7013
2.7534,0.90204
2.8109,0.9866
2.8729,0.93248
2.2219,1.3732
2.1592,1.3041
2.6095,1.0982
2.4146,1.6484
2.4064,1.0864
2.2653,0.93061
2.3541,1.5614
2.4024,0.96146
2.3879,1.3126
2.1711,1.2908
2.1672,1.1013
2.0433,1.268
2.6732,0.96209
2.5794,1.1747
2.7898,1.1661
2.7599,1.1048
2.3379,1.1245
2.4502,1.3544
2.486,0.92366
2.4613,1.4311
2.3963,0.96932
2.746,1.1593
2.4093,0.94927
2.13,1.1723
2.4207,1.2137
2.1359,1.4644
2.6218,0.74232
2.7643,0.98708
2.5756,1.1888
2.2804,0.41862
2.6339,1.0485
2.3505,1.2387
2.3276,1.3018
2.5377,0.88614
2.7092,1.2526
2.813,0.91082
2.2762,1.2123
2.6668,1.341
2.5016,1.075
2.6632,1.6251
2.7211,1.1551
2.3564,1.2589
2.379,1.1936
2.6946,1.365
2.647,1.4785
2.9628,0.65956
2.0553,0.90331
2.0005,1.0447
2.4159,1.1966
2.5715,0.96243
2.2967,1.3323
2.4045,0.79117
2.5026,1.185
2.3972,1.2999
2.5564,1.0808
2.489,1.2485
2.3896,0.87024
2.4611,1.1663
2.6274,1.1264
2.3857,1.2831
2.4716,1.3357
2.4775,1.1324
2.477,0.90367
2.2683,0.89367
2.9462,1.0839
2.7351,1.2213
2.9648,1.3657
2.1933,1.0522
2.7229,1.206
3.0663,1.122
2.112,1.245
2.272,1.1463
2.7695,1.211
2.5749,1.0847
2.4634,1.1082
1.8003,1.2323
2.7476,0.80957
2.1195,1.2892
2.1231,0.71412
2.6972,0.9704
2.8112,0.81091
2.3464,1.1944
2.6373,1.2509
2.5479,1.0765
2.3552,1.2541
2.4033,1.2394
2.7719,0.57164
2.9511,0.97596
2.8291,1.5219
2.8011,0.78295
2.536,2.4564
2.2762,2.7637
2.467,3.0149
0.90205,1.6288
2.6707,3.1587
1.697,1.2085
1.6314,3.2468
1.5241,2.6584
2.7859,2.7331
2.4993,2.2411
3.165,1.983
2.5416,2.9601
2.4454,3.0014
1.7051,0.92957
0.94962,2.6724
2.7643,0.98708
2.5212,1.3163
2.7339,2.4009
2.3275,2.6994
2.5756,1.1888
2.1672,1.1013
2.9519,1.9315
1.5019,0.89958
2.7092,1.2526
2.2639,2.3596
1.1205,0.86525
1.4606,0.79057
2.6444,2.122
1.5346,2.3893
2.6625,2.7587
2.9476,2.1563
3.13,1.995
2.5233,2.7715
2.8062,2.8551
2.7573,2.7798
1.4048,1.6322
1.6447,1.3247
1.0548,2.2615
3.3592,1.5098
1.5321,2.5054
1.1207,2.0271
2.72,2.6315
1.7287,2.8518
1.275,3.0247
1.3756,2.8394
2.0959,1.011
3.0057,1.9345
1.0447,2.2319
2.8333,2.0468
2.7811,1.879
2.3896,0.87024
1.553,1.2873
2.0553,0.90331
1.101,2.2981
1.0179,1.8066
2.0006,0.94693
2.8916,2.0857
1.0653,2.1307
2.9983,2.3832
2.7989,2.1742
1.3776,1.8776
3.0581,2.1066
1.6083,1.336
1.7366,1.3385
2.1359,1.4644
3.0705,2.0084
1.4129,3.2192
0.46067,2.0235
1.6661,0.95841
1.1574,1.9802
1.6862,2.659
3.0876,1.9927
1.6262,2.7658
2.4993,3.096
2.4545,2.6311
1.7255,1.1685
2.4093,0.94927
2.2111,2.8636
3.1787,1.9488
2.1543,3.0038
2.5624,1.9286
2.477,0.90367
1.103,1.7657
1.2088,2.2736
0.9885,1.8836
2.6274,1.1264
2.4467,2.6496
2.2517,3.1098
1.0656,1.7755
0.76659,1.9303
1.909,1.2737
2.9913,1.8005
1.3064,3.0627
1.3838,1.2301
2.7892,2.8793
2.8903,1.5513
1.2982,2.2384
1.4338,1.9071
2.2882,1.4683
2.7621,3.0312
0.64624,1.9917
1.5729,3.1129
0.871,1.7287
1.4054,1.1697
2.4613,1.4311
2.1596,2.9529
0.98711,1.0219
1.5195,3.3927
2.2653,0.93061
1.2681,2.242
2.7255,2.4071
1.3296,1.0689
2.7211,1.1551
2.1195,1.2892
2.341,2.9455
2.6259,2.6429
2.2148,2.5927
2.1015,2.8936
2.9436,2.2793
2.6034,2.7218
1.111,1.409
2.4775,1.1324
1.0905,1.6399
1.7821,1.2715
1.541,2.7953
1.3999,2.6981
2.41,3.0425
1.2288,2.9227
3.0128,2.2065
1.4331,1.1806
1.7177,2.7706
2.9519,2.2222
3.1382,2.2598
2.4594,0.98256
1.3563,1.7765
2.7599,1.1048
1.3845,3.0869
0.59589,2.0047
2.8729,0.93248
1.4443,1.202
1.4372,2.8149
2.272,1.1463
1.7403,0.99452
2.854,2.4649
1.6277,0.96991
1.6793,2.5398
1.2795,0.75785
1.4399,1.2847
2.6946,1.365
2.4654,1.7901
1.7749,0.92008
1.0694,2.0218
2.0433,1.268
2.0933,1.0155
1.0844,3.3519
0.45634,2.0362
1.1401,1.8949
1.1254,2.0208
0.72615,2.1373
2.6373,1.2509
1.8355,2.2411
3.098,1.6873
1.3278,0.91977
2.6428,2.9692
2.7585,2.9389
2.6503,2.8891
1.4734,1.0802
3.1679,1.6981
2.5309,1.2025
2.6968,2.8655
3.0735,1.8032
1.6225,3.0573
2.3965,2.7565
2.1711,1.2908
2.3732,2.925
2.3909,1.204
3.2221,1.7132
2.3857,1.2831
0.9675,1.8514
2.6095,1.0982
1.6442,0.61253
1.4428,1.0028
2.763,1.8147
2.9588,2.1569
1.6083,1.1597
2.8165,1.9923
1.5025,2.3542
1.7477,1.3813
1.0603,2.1887
1.2639,0.96617
2.9559,2.1979
2.5254,3.5629
2.6388,2.7268
0.85889,2.9825
2.5442,2.7891
1.5988,2.6484
2.5766,0.89918
1.0013,2.2848
2.7878,1.9163
1.6856,1.4199
1.0803,2.0038
1.812,1.8363
1.5982,2.9147
2.3335,1.2536
2.9037,0.93001
2.5441,3.1087
2.6857,1.7836
2.3458,2.9347
2.3357,2.715
2.6885,1.5151
1.5558,1.877
2.5026,1.185
0.78512,1.6467
1.6439,2.6715
1.3432,1.244
2.7021,2.9193
2.7353,1.1322
2.5574,2.976
2.5388,2.5567
0.90743,1.9447
2.3517,2.9664
1.1658,2.4976
2.725,2.791
2.9462,1.0839
3.3861,2.0215
3.1806,2.6464
1.0394,1.868
0.70375,1.4838
3.2746,1.9305
1.7916,3.1692
1.7523,1.1467
1.181,3.0203
1.609,3.0902
2.9628,0.65956
0.66786,1.92
1.0384,1.8103
1.6214,3.1225
1.3322,3.1627
2.5973,3.0538
2.3725,2.5356
1.3943,2.6027
0.57881,2.1033
2.3106,2.725
1.0094,1.9091
2.6632,1.6251
1.6184,1.4754
1.6977,2.938
1.8003,1.2323
1.2338,2.4239
0.91816,2.1189
2.2804,1.2959
2.1713,2.7619
0.94036,1.879
2.5375,3.2173
2.8112,0.81091
3.1381,2.2752
1.9013,1.4713
2.2392,2.7985
2.8857,2.3106
3.1272,3.1319
1.8256,3.2185
2.647,1.4785
2.6732,0.96209
0.82321,1.9246
2.2397,0.92881
1.1011,1.8015
2.7476,0.80957
3.0978,2.1129
0.59015,1.3938
2.7719,0.57164
3.2101,1.778
2.867,2.4205
0.91384,1.669
2.7617,2.8165
1.4088,2.654
1.3715,3.0651
2.3505,1.2387
1.6253,1.2691
3.1817,1.9241
2.8828,1.9319
2.969,2.3724
2.0027,2.8724
0.97513,1.0364
0.4445,2.1122
2.1346,2.5352
2.7351,1.2213
2.4045,0.79117
2.9511,0.97596
1.4669,1.4938
2.7838,1.9925
1.8972,1.2655
1.3737,1.015
2.0368,1.1473
1.6946,2.4959
1.019,1.7703
1.6916,3.3022
2.0739,3.5542
1.574,1.4342
2.3905,2.7639
2.7276,3.0828
3.3386,1.732
0.96151,1.9312
0.70109,2.0913
2.2219,1.3732
2.3564,1.2589
1.1129,1.5998
1.3283,1.2519
2.7355,2.9411
1.6227,2.7195
2.5071,1.6166
1.6319,3.0796
1.2149,2.0167
0.69604,2.3977
1.5354,1.616
1.5452,2.9271
2.6057,2.127
1.5238,1.0272
3.0663,1.122
3.727,2.2063
1.6909,1.4158
1.4684,1.2
1.7082,2.6924
2.9789,2.401
1.6351,2.8431
2.5819,2.8065
2.7206,2.3152
0.76225,2.1987
2.3953,2.8309
3.2373,2.0768
0.94987,2.0342
2.9068,1.9409
1.1517,2.7695
1.4374,2.8185
2.3398,3.3182
1.1908,2.9197
1.1692,2.1686
2.822,1.7064
2.6668,1.341
0.84912,1.8007
2.7642,1.1377
2.6965,1.7216
1.1369,2.037
1.1673,1.7878
2.8214,2.3378
0.92904,2.2865
1.908,2.483
2.7252,0.80257
2.486,0.92366
1.377,1.7778
0.99291,2.7537
1.9496,2.8368
2.6377,2.0834
2.746,1.1593
2.48,3.0906
1.1625,0.84341
1.1068,2.0453
1.559,0.93937
1.968,2.5718
1.6956,0.77879
2.242,3.1988
2.4611,1.1663
1.381,2.1365
1.2623,0.90629
3.0008,3.1038
2.5282,2.976
2.2896,1.4406
2.6972,0.9704
1.6242,1.1547
1.3899,0.92186
2.9266,1.788
1.2341,3.0043
1.0227,2.7318
2.7109,1.8666
2.2618,2.9454
0.8837,0.92084
3.0061,2.2761
1.412,2.9334
1.0453,2.0136
2.3276,1.3018
1.405,1.1085
0.75555,1.6068
1.3798,3.0752
1.6944,0.99675
1.6152,3.2066
0.77916,2.0206
3.0539,1.7085
1.211,2.876
2.3924,2.4592
1.8522,2.7325
2.0005,1.0447
2.9347,2.1109
2.7346,2.5876
2.5451,3.0037
3.1225,2.1848
2.8094,1.1422
3.3817,2.1167
1.4581,2.9543
1.1109,3.3448
1.8632,1.4789
1.4247,2.6914
3.1814,1.9842
0.84903,1.9078
1.1243,1.0819
0.68047,1.8539
2.3817,2.8379
2.7277,2.0081
1.9634,3.1258
2.5195,3.1971
1.2242,2.1031
0.94122,2.4693
1.6673,1.3048
0.91493,1.7685
3.0568,2.8487
2.2683,0.89367
2.3879,1.3126
1.8756,3.0486
3.0338,2.1288
0.8009,2.1813
2.9771,2.8966
1.7177,0.74184
2.3056,3.0077
2.9438,1.8527
1.1935,2.0664
2.8076,2.0928
2.5459,2.9387
1.2754,2.9051
3.0654,1.7646
0.81047,2.5196
1.6279,1.1984
0.73196,1.2643
1.0374,1.5139
1.7277,2.8061
1.6619,2.7866
1.2839,1.0398
2.6943,3.0216
1.4228,2.9802
2.5615,2.8835
1.0029,1.7652
2.2577,1.0154
2.4502,1.0408
2.5016,1.075
1.2199,1.2342
2.0802,1.2376
1.7725,1.0443
1.6848,1.359
1.0434,2.1134
2.5119,3.3026
2.667,1.4175
1.0909,2.8704
2.4594,3.0385
3.0456,1.6087
1.1413,2.5
2.716,2.8944
3.0797,1.6731
2.4634,1.1082
2.6776,1.0183
2.5996,3.087
1.9638,1.0646
1.4675,1.3174
0.89351,1.4915
1.9086,0.9781
2.1293,2.8551
2.9242,2.0058
1.9045,0.92217
2.1543,2.9271
1.7848,2.7596
2.713,2.0262
0.84635,1.9966
1.2713,1.1789
2.4119,1.1671
2.7695,1.211
1.4595,1.0117
2.4064,1.0864
0.98573,2.0729
3.3426,1.5721
2.6596,2.1138
3.025,1.8639
1.5121,0.96776
1.5736,2.6716
2.5345,2.6883
2.5794,1.1747
1.0002,1.8109
2.4207,1.2137
3.0875,1.9252
2.3434,2.9284
2.112,1.245
2.1792,2.2838
2.1189,1.2596
1.2079,0.82792
1.2063,1.7963
2.4345,0.7013
1.3444,1.6141
2.23,2.9158
2.9674,2.0459
2.4024,0.96146
1.6608,1.1308
1.3681,1.4444
0.92329,1.7468
1.4709,3.0043
1.3574,1.2572
2.5776,2.8037
1.1696,1.9219
1.0614,1.043
1.788,2.5794
2.5749,1.0847
1.8925,2.8519
2.8088,1.6494
3.3548,2.0729
2.7229,1.206
2.9594,1.9635
1.8778,0.84966
1.1644,2.1461
3.0813,1.8113
2.6339,1.0485
1.5699,2.8788
1.4896,2.7121
0.62139,2.2565
2.619,3.2191
2.3972,1.2999
3.2402,2.031
2.6997,2.8961
1.2785,1.6035
2.2762,1.2123
2.368,1.0475
1.4119,2.8223
1.356,1.115
0.86645,2.0606
1.0851,1.7592
1.1836,2.8287
1.7194,1.3924
0.76018,1.8768
0.97246,2.3931
2.6456,2.6144
2.31,2.6613
1.0389,1.2061
3.1222,2.2587
0.83482,2.0819
1.5301,1.4181
0.87627,1.8438
2.9115,1.7941
1.9819,2.822
2.2072,2.5197
2.2967,1.3323
1.6436,2.9365
2.5253,1.405
2.813,0.91082
2.6271,1.8144
2.0078,0.88942
2.392,3.0283
1.0353,2.3224
3.0246,2.0103
1.3019,2.6278
2.6666,2.2819
0.70888,2.1237
1.6325,2.628
3.3825,1.9377
1.2099,3.4604
3.1344,2.4585
1.9186,2.8973
0.69989,1.9952
2.6235,1.8888
2.6411,0.93359
1.3442,1.6479
2.9744,1.9396
2.9506,1.698
1.2522,1.0707
2.9446,3.1718
1.4216,1.9034
1.5885,3.2653
1.5927,1.4081
1.5134,0.5485
2.6618,2.7596
1.328,2.949
2.7333,2.2334
1.7071,2.9205
2.7532,3.0234
2.3379,1.1245
2.873,1.9199
2.2533,3.0559
2.5377,0.88614
1.6072,2.7912
2.7328,1.7976
1.1523,1.9724
2.5679,1.2236
1.0644,2.9174
1.355,0.99363
1.6525,2.704
1.3088,2.5841
2.3464,1.1944
2.7402,3.3006
1.2542,1.2302
1.3315,0.86018
2.6604,2.9724
1.659,3.0643
1.613,3.2781
0.8662,1.9345
0.70791,2.3005
2.8461,2.187
2.9648,1.3657
1.3874,2.8933
1.6903,3.1644
2.1231,0.71412
2.731,2.9328
1.1122,1.3664
1.442,1.2057
2.7199,3.3757
2.9557,1.951
2.4598,2.9684
1.4065,1.3078
0.95496,1.9481
1.2867,2.1968
2.7841,2.0193
2.6389,2.586
1.4591,1.2857
2.0686,2.9381
1.6596,1.2268
2.3963,0.96932
3.3447,1.7355
1.8993,2.8941
3.3523,2.3543
1.7747,2.9028
1.2598,2.4576
2.3552,1.2541
1.5008,2.9574
2.4353,2.2155
0.52013,1.9909
1.2045,1.2799
0.90943,2.0153
1.7667,0.60916
1.8204,2.6636
2.3541,1.5614
2.1197,2.6851
1.559,2.6572
1.1316,2.0662
1.7982,2.6653
1.3099,2.6926
2.0913,2.7455
1.0948,1.4368
0.92702,2.1146
2.4159,1.1966
2.1933,1.0522
0.87373,2.102
1.2485,3.0637
2.7431,2.7355
2.5479,1.0765
2.4033,1.2394
1.3879,1.1761
1.2418,2.7852
2.1779,2.7732
2.9794,1.5167
2.2524,2.5728
2.0364,1.5839
1.4687,1.0014
1.5721,1.4819
1.6049,1.2842
0.79046,1.9294
2.3157,2.4286
